,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3495,0,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5681592039800994,0.0065255019616893605,0,1,0,1,0,0,0,0,1,0
4861,1,1,1,0,0.6619718309859155,1,0,0,1,0,0,0,1,1,0.40497512437810945,0.3197438264481883,1,0,0,0,1,0,1,0,0,0
4682,1,1,0,0,0.36619718309859156,1,1,0,0,1,0,0,1,0,0.6970149253731343,0.2825928917609047,0,1,0,1,0,0,0,1,0,0
1900,0,0,1,1,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.006675513501038542,0,0,1,0,0,1,0,0,0,1
6460,0,0,0,0,0.6056338028169015,1,0,0,1,0,1,1,1,0,0.8189054726368158,0.5053484883452573,0,1,0,1,0,0,0,0,1,0
424,1,0,0,0,0.1267605633802817,0,0,1,1,1,0,0,0,0,0.22338308457711442,0.04967689822294023,1,0,0,1,0,0,1,0,0,0
1999,0,0,0,0,0.3098591549295775,1,1,0,0,0,0,0,0,1,0.564179104477612,0.1952054004154166,0,1,0,1,0,0,0,0,1,0
3233,0,1,1,0,0.04225352112676056,0,0,0,0,1,0,0,0,1,0.11592039800995024,0.011475882760212323,1,0,0,1,0,0,0,0,1,0
5914,0,0,1,1,0.33802816901408456,1,0,1,0,0,1,0,0,0,0.35870646766169145,0.14747288252942534,1,0,0,1,0,0,0,0,1,0
5228,0,0,0,0,0.11267605633802817,1,0,0,0,0,0,0,0,1,0.2601990049751243,0.0380048465266559,1,0,0,1,0,0,0,0,0,1
4233,1,0,1,0,0.4507042253521127,0,0,1,0,1,1,1,1,0,0.41094527363184075,0.23049849988460652,1,0,0,0,0,1,1,0,0,0
2103,0,1,1,0,0.14084507042253522,1,0,0,0,0,0,0,0,1,0.5169154228855721,0.09414954996538197,0,1,0,1,0,0,0,0,1,0
1757,0,0,1,1,0.7464788732394366,1,0,0,1,0,1,0,0,1,0.6139303482587065,0.5011827832910224,0,1,0,0,0,1,1,0,0,0
3373,1,1,0,0,0.014084507042253521,1,1,0,0,0,0,0,0,1,0.5691542288557214,0.016108931456265865,0,1,0,1,0,0,0,0,0,1
1624,1,0,1,0,0.7746478873239437,1,1,0,1,0,0,1,1,1,0.7960199004975124,0.6334583429494577,0,1,0,0,1,0,0,0,1,0
6528,0,0,1,1,0.971830985915493,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.16608585275790447,0,0,1,0,0,1,0,1,0,0
5879,0,0,1,0,0.4507042253521127,1,0,1,1,0,1,0,0,1,0.42587064676616915,0.23074082621740136,1,0,0,0,0,1,0,0,0,1
1870,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.2716417910447761,0.00308677590583891,1,0,0,1,0,0,0,0,0,1
3765,1,0,0,0,0.056338028169014086,1,1,0,0,0,0,0,0,0,0.07164179104477608,0.013379875375028848,0,0,1,1,0,0,0,0,0,1
1403,0,0,0,0,0.09859154929577466,1,0,0,0,0,0,1,1,1,0.4776119402985074,0.06088737595199632,1,0,0,1,0,0,0,0,1,0
3803,0,0,1,0,0.8450704225352113,1,1,0,1,0,1,1,0,1,0.7547263681592039,0.6484537272097854,0,1,0,0,0,1,0,0,1,0
5007,0,0,0,0,0.33802816901408456,1,0,0,0,0,0,0,0,0,0.023383084577114438,0.06031617816755135,0,0,1,1,0,0,0,0,0,1
3764,1,0,0,0,0.14084507042253522,1,1,0,0,0,0,0,0,0,0.06915422885572137,0.026119316870528504,0,0,1,0,1,0,0,0,1,0
629,0,1,1,0,0.676056338028169,1,1,0,1,0,0,0,1,0,0.7144278606965173,0.5225536579736902,0,1,0,1,0,0,0,1,0,0
4647,0,0,1,1,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.26865671641791045,0.015756981306254327,1,0,0,1,0,0,0,0,0,1
4761,0,0,1,1,1.0,1,1,0,0,0,0,0,0,0,0.06716417910447761,0.1984883452573275,0,0,1,0,0,1,1,0,0,0
2416,0,0,0,0,0.36619718309859156,1,1,0,0,1,0,1,1,1,0.818407960199005,0.3063293330256173,0,1,0,0,1,0,1,0,0,0
535,0,0,0,0,0.15492957746478872,1,1,0,0,1,0,1,0,1,0.7094527363184079,0.11573390260789292,0,1,0,1,0,0,0,0,1,0
6954,0,0,0,0,0.19718309859154928,1,0,0,0,0,0,0,0,1,0.015422885572139305,0.033533348719132244,0,0,1,1,0,0,0,0,0,1
2500,0,0,1,1,0.6901408450704226,1,0,1,0,0,1,1,1,0,0.5696517412935324,0.4623586429725363,1,0,0,0,1,0,0,0,1,0
3089,1,0,0,0,0.943661971830986,1,0,1,1,1,1,1,1,1,0.6388059701492538,0.649411493191784,1,0,0,0,0,1,0,1,0,0
2477,0,0,0,0,0.02816901408450704,1,0,1,0,0,0,0,1,1,0.6746268656716418,0.026084698822986384,0,1,0,1,0,0,0,0,0,1
1040,0,1,0,0,0.18309859154929578,1,0,0,0,0,0,1,1,0,0.718407960199005,0.14393030233094853,0,1,0,1,0,0,0,1,0,0
492,1,0,1,0,0.014084507042253521,1,0,1,0,0,0,0,0,1,0.5587064676616916,0.013916455111931687,0,1,0,1,0,0,0,0,1,0
5733,1,0,1,1,0.9859154929577465,1,0,0,0,0,0,0,0,0,0.015920398009950265,0.15088276021232402,0,0,1,0,0,1,1,0,0,0
4457,0,0,1,1,0.295774647887324,1,0,1,0,0,0,0,0,0,0.5646766169154228,0.1794541887837526,0,1,0,1,0,0,1,0,0,0
3754,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.0001442418647588273,0,0,1,1,0,0,0,0,0,1
6333,1,1,0,0,0.8309859154929577,1,1,0,0,1,1,1,1,1,0.873134328358209,0.741126240480037,0,1,0,0,1,0,0,0,1,0
6639,0,0,1,1,0.6901408450704226,1,0,0,1,1,1,1,1,1,0.8472636815920399,0.602077082852527,0,1,0,0,1,0,1,0,0,0
6482,0,0,0,0,0.0,1,1,0,0,1,0,1,1,1,0.827860696517413,0.009537272097853683,0,1,0,1,0,0,0,0,1,0
5989,0,1,1,0,0.02816901408450704,1,1,0,0,0,0,1,1,1,0.7597014925373133,0.030088852988691437,0,1,0,1,0,0,0,0,1,0
777,0,0,0,0,0.014084507042253521,1,1,0,1,0,0,0,0,1,0.6343283582089552,0.019138010616201247,0,1,0,1,0,0,0,0,1,0
5554,1,0,0,0,0.8732394366197184,1,0,0,0,0,0,0,0,1,0.023383084577114438,0.14769213016385876,0,0,1,0,0,1,0,0,0,1
2765,0,0,0,0,0.16901408450704225,1,0,0,0,0,0,0,0,1,0.5164179104477612,0.10534848834525734,0,1,0,1,0,0,0,0,1,0
760,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.025373134328358193,0.00023078698361412393,0,0,1,1,0,0,0,0,0,1
6115,1,0,1,1,1.0,1,0,1,1,1,1,1,1,1,0.9079601990049752,0.9042349411493191,0,1,0,0,0,1,0,1,0,0
808,0,0,1,0,0.5492957746478874,1,1,0,1,0,0,1,1,1,0.8263681592039801,0.4724555735056543,0,1,0,1,0,0,0,0,1,0
1724,1,0,1,0,0.02816901408450704,1,1,0,0,0,0,1,1,0,0.7626865671641792,0.02935610431571659,0,1,0,1,0,0,0,0,1,0
1473,1,0,0,0,0.323943661971831,1,1,0,0,1,0,1,1,1,0.8009950248756219,0.2756173551811678,0,1,0,1,0,0,0,0,1,0
3037,0,0,0,0,0.4366197183098592,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.07947149780752366,0,0,1,0,1,0,0,1,0,0
5796,1,0,1,1,0.647887323943662,0,0,1,1,1,0,1,1,1,0.41542288557213924,0.31731479344564967,1,0,0,0,0,1,0,1,0,0
1271,1,0,0,0,0.7323943661971831,0,0,1,1,1,1,1,0,1,0.3517412935323383,0.33007154396492033,1,0,0,0,1,0,0,0,1,0
5548,0,0,1,0,0.971830985915493,1,1,0,0,0,0,0,0,0,0.05970149253731341,0.19678629125317335,0,0,1,0,0,1,1,0,0,0
3973,1,0,1,1,0.5915492957746479,0,0,1,0,1,1,1,1,1,0.4194029850746268,0.302532887145165,1,0,0,0,1,0,0,1,0,0
1809,0,1,1,0,0.4366197183098592,1,1,0,0,0,0,0,1,1,0.664179104477612,0.30270597738287564,0,1,0,1,0,0,0,0,1,0
3634,0,1,0,0,1.0,1,1,1,1,1,1,1,1,0,0.9507462686567164,0.9031848603738749,0,1,0,0,0,1,1,0,0,0
5517,0,1,1,1,0.9859154929577465,1,0,1,1,1,0,0,0,1,0.6810945273631841,0.7108873759519964,0,1,0,0,1,0,1,0,0,0
5825,0,1,1,0,0.0,1,0,0,0,0,0,0,0,1,0.517910447761194,0.005942764828063696,0,1,0,1,0,0,0,0,1,0
6386,0,0,1,1,1.0,1,1,1,0,1,1,1,1,1,0.6497512437810945,0.7009577659819987,1,0,0,0,0,1,0,1,0,0
710,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.012935323383084563,8.654511885529664e-05,0,0,1,1,0,0,0,0,0,1
1398,1,0,0,0,0.323943661971831,1,1,1,0,0,1,0,0,1,0.6577114427860695,0.22146895915070391,0,1,0,1,0,0,0,0,1,0
2674,1,1,0,0,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.008383337179783061,0,0,1,1,0,0,0,0,0,1
2449,0,0,1,1,0.14084507042253522,1,0,0,0,1,0,1,0,1,0.4119402985074626,0.0766732056312024,1,0,0,1,0,0,1,0,0,0
6539,1,0,1,0,0.35211267605633806,1,0,0,1,0,1,1,1,1,0.545273631840796,0.2239441495499654,1,0,0,1,0,0,0,0,1,0
6421,1,0,0,0,0.28169014084507044,1,0,1,1,0,1,1,0,0,0.5253731343283582,0.17378836833602584,1,0,0,0,0,1,0,1,0,0
1758,1,0,0,0,0.943661971830986,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.15786983614124164,0,0,1,0,0,1,1,0,0,0
1665,1,0,0,0,0.11267605633802817,1,1,0,0,0,0,0,0,1,0.5830845771144277,0.07439995384260328,0,1,0,1,0,0,0,0,1,0
3195,1,0,0,0,0.11267605633802817,1,0,0,1,1,0,0,0,0,0.6199004975124378,0.07328640664666514,0,1,0,1,0,0,0,0,1,0
3744,0,0,0,0,0.35211267605633806,1,0,0,1,0,0,0,0,0,0.5696517412935324,0.23070620816985923,0,1,0,0,1,0,1,0,0,0
2037,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5208955223880596,0.005977382875605816,0,1,0,1,0,0,0,0,0,1
2436,1,1,0,0,0.4225352112676057,1,0,1,0,0,0,0,0,1,0.5502487562189055,0.23953957996768985,0,1,0,1,0,0,0,1,0,0
2409,0,0,1,1,0.3802816901408451,0,0,0,1,1,1,1,1,1,0.41542288557213924,0.19192822524809602,1,0,0,0,1,0,0,1,0,0
6339,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0.31492537313432833,0.0035887375951996307,1,0,0,1,0,0,0,0,0,1
3857,0,0,0,0,0.056338028169014086,1,0,0,0,0,0,0,0,0,0.023880597014925342,0.008625663512577892,0,0,1,1,0,0,1,0,0,0
6244,0,1,1,0,0.7464788732394366,1,1,0,0,1,0,1,1,1,0.8039800995024875,0.6089199169166859,0,1,0,1,0,0,0,1,0,0
1433,0,0,1,0,0.11267605633802817,1,0,1,1,0,1,1,0,1,0.5044776119402985,0.06635702746365106,1,0,0,1,0,0,0,0,0,1
5439,0,1,0,0,0.4366197183098592,1,1,0,0,0,0,1,1,1,0.7751243781094528,0.3462324024924994,0,1,0,1,0,0,0,1,0,0
6757,0,0,1,1,0.7042253521126761,0,0,1,1,1,0,1,1,0,0.408457711442786,0.34570159243018694,1,0,0,0,1,0,0,0,1,0
5118,1,0,1,0,0.5774647887323944,1,1,0,0,1,1,0,0,1,0.673134328358209,0.428219478421417,0,1,0,1,0,0,0,1,0,0
5157,1,0,1,1,0.2112676056338028,1,0,1,1,0,1,0,1,0,0.49751243781094523,0.12647703669513038,1,0,0,0,0,1,1,0,0,0
4752,0,0,0,0,0.3098591549295775,1,0,0,0,0,0,0,0,0,0.021890547263681587,0.05334641126240481,0,0,1,0,1,0,0,0,0,1
1266,1,1,0,0,0.04225352112676056,1,1,1,0,0,0,0,0,1,0.6169154228855721,0.03287560581583199,0,1,0,1,0,0,0,0,1,0
3827,1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.021890547263681587,0.0018462958689129932,0,0,1,0,1,0,0,0,0,1
4888,0,0,0,0,0.6056338028169015,1,0,1,1,1,0,1,1,1,0.8736318407960199,0.5183475651973228,0,1,0,0,1,0,0,0,1,0
4102,0,0,1,1,0.08450704225352114,1,0,0,0,0,0,0,0,0,0.26368159203980096,0.036331640895453494,1,0,0,1,0,0,0,0,1,0
4138,1,0,0,0,0.0,1,0,0,0,1,0,1,0,1,0.6686567164179105,0.007690976228940689,0,1,0,1,0,0,0,0,1,0
5459,1,0,1,1,0.1267605633802817,1,0,0,0,0,0,1,1,1,0.7024875621890546,0.1050830833141011,0,1,0,1,0,0,0,0,1,0
388,0,0,0,0,0.6056338028169015,1,1,0,0,1,0,0,1,1,0.7179104477611941,0.46667435956612047,0,1,0,1,0,0,0,0,0,1
1187,1,1,0,0,0.9859154929577465,1,1,0,0,1,0,1,1,0,0.8537313432835821,0.8533060235402724,0,1,0,0,0,1,1,0,0,0
3690,1,0,0,0,0.323943661971831,0,0,0,1,1,0,1,1,1,0.35721393034825866,0.14094738056773598,1,0,0,1,0,0,0,1,0,0
3617,1,1,1,0,0.23943661971830985,0,0,0,0,1,0,1,1,1,0.29950248756218906,0.09138010616201248,1,0,0,1,0,0,0,0,1,0
2314,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.7462686567164178,0.7696918993768751,1,0,0,0,0,1,1,0,0,0
1250,1,0,1,0,0.7746478873239437,1,1,0,0,1,1,1,1,0,0.845273631840796,0.6606912070159243,0,1,0,0,0,1,1,0,0,0
4511,0,0,0,1,0.22535211267605634,1,0,0,1,1,1,1,1,0,0.6228855721393034,0.16468382183244867,1,0,0,0,1,0,0,0,1,0
3954,0,1,1,0,0.22535211267605634,1,1,0,0,0,0,1,1,1,0.7616915422885572,0.17829448419109165,0,1,0,1,0,0,0,0,1,0
3948,1,0,1,1,0.7746478873239437,1,0,0,0,0,0,1,1,0,0.7029850746268657,0.5711054696515117,0,1,0,0,1,0,1,0,0,0
6325,1,0,1,1,0.22535211267605634,1,0,1,0,0,1,1,0,0,0.7323383084577114,0.17951188552965613,0,1,0,1,0,0,0,0,1,0
2867,1,0,0,0,0.323943661971831,1,0,0,0,0,0,0,0,0,0.021890547263681587,0.05868336025848143,0,0,1,0,1,0,0,1,0,0
4793,0,0,1,0,0.676056338028169,1,0,0,0,1,1,1,1,1,0.8059701492537313,0.5656588968382184,0,1,0,0,1,0,0,1,0,0
6124,1,0,1,1,0.7887323943661972,1,0,1,0,1,1,0,0,1,0.408457711442786,0.3756692822524809,1,0,0,0,1,0,0,0,0,1
3405,1,0,1,1,0.8873239436619719,1,1,1,0,0,1,0,0,1,0.682089552238806,0.6125605815831987,0,1,0,1,0,0,1,0,0,0
84,1,0,1,0,0.676056338028169,1,0,0,0,0,0,0,0,1,0.018905472636815884,0.11014885760443112,0,0,1,0,0,1,1,0,0,0
4022,1,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,0,0.005970149253731349,0.016662820216939763,0,0,1,1,0,0,0,0,0,1
4324,0,0,0,0,0.5492957746478874,1,0,1,0,1,0,0,1,0,0.4895522388059702,0.31297022847911377,1,0,0,1,0,0,0,0,1,0
1199,1,0,1,0,0.22535211267605634,1,1,1,0,0,0,0,0,0,0.6034825870646766,0.15349065312716365,0,1,0,1,0,0,0,0,1,0
2567,0,0,1,0,0.8309859154929577,1,1,0,1,1,0,1,0,1,0.7711442786069651,0.660523886452804,0,1,0,1,0,0,0,0,1,0
1828,0,0,0,0,0.5774647887323944,1,1,0,0,0,0,0,0,0,0.06766169154228854,0.10743711054696516,0,0,1,0,1,0,0,0,1,0
4128,0,0,0,0,0.7887323943661972,0,0,0,1,0,0,1,0,1,0.20945273631840794,0.24147819063004847,1,0,0,1,0,0,0,0,1,0
2900,1,1,1,1,0.0,1,0,0,0,0,0,0,0,1,0.5074626865671642,0.0058216016616662826,0,1,0,1,0,0,0,0,1,0
3201,1,0,0,0,0.6901408450704226,1,1,0,1,0,1,1,1,1,0.6104477611940298,0.46219709208400644,1,0,0,0,0,1,0,0,0,1
5644,0,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0.5766169154228856,0.0066235864297253646,0,1,0,1,0,0,0,0,1,0
6534,1,1,0,0,0.7323943661971831,1,0,1,1,0,1,0,1,1,0.7810945273631841,0.5986325871220863,0,1,0,0,1,0,0,0,0,1
119,0,0,1,1,0.36619718309859156,1,1,0,1,0,1,0,0,1,0.6661691542288557,0.24611123932610202,0,1,0,1,0,0,0,1,0,0
5426,0,0,1,0,0.7042253521126761,1,1,0,0,0,1,1,1,1,0.5666666666666667,0.44800946226632815,1,0,0,0,0,1,1,0,0,0
4397,1,0,1,0,1.0,1,1,1,1,1,1,1,0,1,0.8527363184079603,0.8698476805908146,0,1,0,0,0,1,1,0,0,0
6590,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5233830845771144,0.006006231248557581,0,1,0,1,0,0,0,0,1,0
3603,0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.2746268656716418,0.007177475190399262,1,0,0,1,0,0,0,0,0,1
2102,0,0,0,1,0.23943661971830985,1,1,0,0,1,0,0,0,1,0.6199004975124378,0.16014885760443112,0,1,0,1,0,0,0,1,0,0
6200,1,0,1,1,0.8169014084507042,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.1389164551119317,0,0,1,0,0,1,0,1,0,0
4908,1,1,0,0,0.3802816901408451,1,1,0,1,1,0,1,1,1,0.8746268656716417,0.36160858527579043,0,1,0,1,0,0,0,0,1,0
2654,0,0,1,0,0.0,1,0,0,0,0,0,1,1,1,0.7213930348258706,0.008302561735518119,0,1,0,1,0,0,0,0,1,0
4950,1,0,1,0,0.04225352112676056,1,1,0,1,0,0,1,0,1,0.7303482587064677,0.03999538426032772,0,1,0,1,0,0,0,0,1,0
4852,0,1,0,0,0.9577464788732395,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.15433879529194555,0,0,1,0,0,1,0,1,0,0
3343,1,0,0,0,0.2112676056338028,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.03459496884375722,0,0,1,0,1,0,1,0,0,0
3098,0,1,1,0,0.4084507042253521,1,0,0,1,1,0,0,0,1,0.6109452736318408,0.2707535195015001,0,1,0,1,0,0,0,0,0,1
4579,0,0,0,0,0.4225352112676057,1,1,0,1,0,0,0,0,1,0.6258706467661692,0.302532887145165,0,1,0,1,0,0,0,0,1,0
1663,0,0,1,0,0.7042253521126761,1,1,0,0,0,0,1,1,1,0.7601990049751244,0.5531906300484652,0,1,0,1,0,0,0,0,1,0
3069,1,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.02288557213930348,0.019449573044080314,0,0,1,1,0,0,0,0,0,1
4772,1,0,1,1,0.9577464788732395,1,0,0,1,1,1,0,0,0,0.40646766169154225,0.4749480729286868,1,0,0,0,1,0,1,0,0,0
1568,0,1,0,0,0.14084507042253522,1,1,0,1,1,1,1,1,1,0.926865671641791,0.13434687283637203,0,1,0,1,0,0,0,0,1,0
1109,0,0,1,0,0.5492957746478874,1,0,0,1,0,0,0,0,1,0.31741293532338305,0.23536810523886453,1,0,0,1,0,0,0,0,0,1
7010,1,1,1,0,0.0,1,1,0,0,0,0,0,0,1,0.5592039800995025,0.006421647819063005,0,1,0,1,0,0,0,0,1,0
5769,1,0,1,1,0.9859154929577465,1,1,1,1,1,0,1,1,1,0.9029850746268656,0.8819524578813756,0,1,0,0,0,1,1,0,0,0
1883,1,1,1,0,0.47887323943661975,1,1,1,1,0,1,1,0,1,0.818407960199005,0.41940341564735745,0,1,0,1,0,0,1,0,0,0
1306,1,0,0,0,0.971830985915493,1,1,1,1,1,1,1,1,0,0.9681592039800994,0.9357027463651051,0,1,0,0,1,0,0,1,0,0
4929,0,1,1,0,0.8732394366197184,1,0,1,1,1,1,1,1,1,0.654228855721393,0.612825986614355,1,0,0,0,1,0,1,0,0,0
1604,0,0,1,1,0.9577464788732395,1,1,0,1,1,0,1,0,0,0.7711442786069651,0.7491864758827602,0,1,0,0,1,0,0,1,0,0
4517,1,1,1,0,0.14084507042253522,1,1,0,0,1,0,1,1,1,0.8089552238805969,0.12836372028617588,0,1,0,1,0,0,0,0,1,0
4936,1,1,0,0,0.619718309859155,1,1,1,1,0,1,1,0,1,0.7840796019900497,0.5038368336025848,0,1,0,1,0,0,0,0,1,0
2805,1,0,1,0,0.8309859154929577,1,0,1,1,0,1,0,0,0,0.41393034825870645,0.3997980613893376,1,0,0,0,0,1,1,0,0,0
209,0,0,1,0,0.8873239436619719,1,0,0,1,1,1,1,1,1,0.8378109452736319,0.765670436187399,0,1,0,0,1,0,0,1,0,0
5419,1,1,1,0,1.0,1,1,1,0,0,0,0,0,0,0.599502487562189,0.6442937918301408,0,1,0,0,0,1,1,0,0,0
2347,0,0,1,1,0.09859154929577466,1,1,0,0,0,0,0,0,0,0.061194029850746234,0.021365105008077544,0,0,1,0,1,0,0,0,0,1
5928,1,0,1,1,0.8450704225352113,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.14918070620816987,0,0,1,0,0,1,0,1,0,0
4502,0,0,0,0,0.7605633802816901,1,1,0,0,0,0,1,1,1,0.781592039800995,0.6075640433879529,0,1,0,1,0,0,0,0,1,0
1646,1,0,1,1,0.8169014084507042,1,1,1,1,0,1,0,0,0,0.4701492537313433,0.4364758827602123,1,0,0,0,1,0,0,0,0,1
6402,1,0,1,1,0.7464788732394366,1,1,0,1,1,0,0,0,1,0.4134328358208955,0.3724498038310639,1,0,0,0,0,1,1,0,0,0
3652,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.06965174129353235,0.00074428802215555,1,0,0,1,0,0,0,0,1,0
6684,1,0,0,1,0.14084507042253522,0,0,1,0,0,1,0,0,1,0.17711442786069648,0.04428802215555044,1,0,0,0,1,0,0,0,0,1
511,0,0,0,0,0.8450704225352113,1,1,1,0,1,0,1,1,1,0.8776119402985075,0.7248269097622894,0,1,0,1,0,0,0,0,1,0
6593,0,0,1,0,0.7605633802816901,0,0,0,0,1,1,1,1,1,0.3611940298507462,0.3415070390030002,1,0,0,1,0,0,1,0,0,0
6742,0,0,1,1,0.7183098591549296,1,0,1,1,1,0,1,1,0,0.6064676616915423,0.46128548349873066,1,0,0,0,0,1,0,0,1,0
6441,1,0,1,1,0.22535211267605634,1,0,1,0,0,1,0,0,1,0.36915422885572136,0.10405031156242789,1,0,0,1,0,0,0,1,0,0
1114,0,0,1,0,0.4366197183098592,1,1,0,1,0,0,1,1,1,0.8019900497512437,0.36084698822986383,0,1,0,1,0,0,0,1,0,0
6864,1,1,0,0,0.02816901408450704,0,0,0,0,0,0,0,0,0,0.07014925373134329,0.006802446342026309,1,0,0,1,0,0,0,0,1,0
3767,0,0,1,0,1.0,1,1,1,0,1,1,1,1,1,0.9218905472636817,0.9487710593122548,0,1,0,0,0,1,0,1,0,0
3406,1,0,0,0,0.4225352112676057,1,0,0,0,0,0,0,0,0,0.026865671641791017,0.0766732056312024,0,0,1,0,1,0,0,0,0,1
3707,0,0,1,1,0.9577464788732395,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.15438495268866836,0,0,1,0,0,1,1,0,0,0
3903,0,0,0,0,0.7323943661971831,1,0,0,1,0,1,0,0,1,0.6203980099502486,0.4995730440803139,0,1,0,1,0,0,0,0,0,1
3599,1,0,1,1,0.619718309859155,1,1,1,1,1,1,1,0,0,0.6273631840796019,0.40645049619201473,1,0,0,1,0,0,0,0,0,1
4839,0,1,0,0,0.08450704225352114,1,1,0,0,0,0,0,0,0,0.5522388059701492,0.06073736441264713,0,1,0,1,0,0,0,0,0,1
2788,0,0,0,1,0.9859154929577465,1,1,1,1,0,0,0,0,1,0.6686567164179105,0.6935321947842141,0,1,0,0,1,0,0,1,0,0
4863,0,0,1,1,0.7887323943661972,1,0,0,0,0,0,0,0,0,0.02487562189054726,0.12743480267712903,0,0,1,0,0,1,0,0,0,1
3631,1,1,1,0,0.0,1,0,1,0,0,0,0,0,1,0.3114427860696517,0.0035483498730671586,1,0,0,1,0,0,0,0,1,0
2655,1,0,0,1,0.04225352112676056,1,1,0,1,0,0,1,0,0,0.7099502487562188,0.040024232633279484,0,1,0,1,0,0,0,0,0,1
2217,1,0,1,1,0.9154929577464789,1,1,1,1,1,1,1,1,0,0.7129353233830846,0.6854431110085392,1,0,0,0,0,1,0,1,0,0
2279,0,1,0,0,1.0,1,1,0,0,0,0,0,0,1,0.0681592039800995,0.20437341333948766,0,0,1,0,0,1,0,1,0,0
1595,0,1,0,0,0.014084507042253521,1,0,0,1,0,0,0,0,1,0.5616915422885572,0.0169166858989153,0,1,0,1,0,0,0,0,1,0
242,1,0,1,1,0.5633802816901409,1,0,1,0,0,1,1,1,1,0.5616915422885572,0.36566466651280866,1,0,0,0,1,0,0,1,0,0
6769,0,0,0,0,0.6619718309859155,1,0,0,0,0,0,0,0,0,0.015920398009950265,0.10353104084929611,0,0,1,0,0,1,0,1,0,0
799,0,0,0,0,0.8591549295774649,1,1,0,0,1,0,1,1,1,0.7810945273631841,0.7046618970690053,0,1,0,0,1,0,0,0,1,0
3595,1,1,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.5169154228855721,0.011210477729056083,0,1,0,1,0,0,1,0,0,0
2013,1,0,0,1,0.4225352112676057,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.06582621740133857,0,0,1,0,1,0,0,1,0,0
151,0,0,0,0,0.08450704225352114,1,1,0,0,0,0,1,1,0,0.763681592039801,0.07347103623355643,0,1,0,1,0,0,0,0,0,1
948,0,1,0,0,0.47887323943661975,1,1,0,0,1,0,1,1,1,0.8039800995024875,0.38968382183244865,0,1,0,1,0,0,0,0,1,0
6139,0,0,0,1,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.019402985074626844,0.003669513039464574,0,0,1,1,0,0,1,0,0,0
5158,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0.06467661691542287,0.20295407339026078,0,0,1,0,0,1,1,0,0,0
3308,1,0,1,0,0.19718309859154928,1,1,0,0,0,0,0,0,0,0.06915422885572137,0.04259173782598662,0,0,1,0,0,1,0,0,0,1
652,0,0,1,1,0.47887323943661975,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.07344795753519502,0,0,1,0,0,1,0,0,0,1
54,1,1,1,1,0.8309859154929577,1,0,1,1,1,1,0,1,1,0.56318407960199,0.5120643895684284,1,0,0,0,1,0,0,1,0,0
2135,1,0,0,0,0.7746478873239437,1,1,1,1,0,0,1,1,1,0.8791044776119402,0.6779540733902608,0,1,0,1,0,0,0,1,0,0
1334,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0.06915422885572137,0.0007385183475651972,1,0,0,1,0,0,0,0,1,0
2498,0,0,1,0,0.36619718309859156,1,0,0,1,0,1,0,0,1,0.353731343283582,0.15821024694207247,1,0,0,1,0,0,0,0,1,0
